ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,log1p_MntWines,log1p_MntFruits,log1p_MntMeatProducts,log1p_MntFishProducts,log1p_MntSweetProducts,log1p_MntGoldProds,Age,TenureMonths,Total_Spend,Total_Purchases,Share_Web,Share_Catalog,Share_Store,Web_Conversion,Campaign_Accepted_Any,Campaign_Accepted_Count
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,81,64,120.5,16,74.0,1,6,1,6,7,0,0,0,0,0,0,0,Germany,3.5263605246161616,4.406719247264253,4.174387269895637,4.799914262780603,2.833213344056216,4.31748811353631,53,154,388.5,14,0.42857142857142855,0.07142857142857142,0.42857142857142855,0.8571428571428571,0,0
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2.0,1,2.0,2,1,0,3,8,0,0,0,0,0,0,0,Canada,3.1354942159291497,0.6931471805599453,2.1972245773362196,1.0986122886681098,0.6931471805599453,1.0986122886681098,63,155,36.0,6,0.16666666666666666,0.0,0.5,0.125,0,0
2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,8,0,5,0.0,3,6.0,1,0,0,3,8,0,0,0,0,0,0,0,Spain,2.1972245773362196,0.0,1.791759469228055,0.0,1.3862943611198906,1.9459101490553132,53,159,22.0,4,0.0,0.0,0.75,0.0,0,0
6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,14,0,23,4.0,5,19.0,3,3,0,3,9,0,0,0,0,0,1,0,Germany,2.70805020110221,0.0,3.1780538303479458,1.6094379124341003,1.791759469228055,2.995732273553991,46,160,65.0,9,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4.0,8,20.0,2,2,1,2,6,0,0,0,0,0,0,0,Spain,0.6931471805599453,1.791759469228055,2.1972245773362196,1.6094379124341003,2.1972245773362196,3.044522437723423,47,139,46.0,7,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.3333333333333333,0,0
4333,1954,Graduation,Together,32144.0,1,1,2014-03-23,76,41,0,10,0.0,0,3.0,4,2,1,3,7,0,1,0,0,0,0,0,India,3.7376696182833684,0.0,2.3978952727983707,0.0,0.0,1.3862943611198906,71,141,54.0,10,0.2,0.1,0.3,0.2857142857142857,1,1
2948,1954,Master,Divorced,62637.0,0,1,2014-03-01,76,104,12,48,4.0,12,5.0,1,2,2,5,2,0,0,0,0,0,0,0,Canada,4.653960350157523,2.5649493574615367,3.8918202981106265,1.6094379124341003,2.5649493574615367,1.791759469228055,71,142,185.0,10,0.2,0.2,0.5,1.0,0,0
4927,1971,Graduation,Together,16626.0,2,0,2014-01-15,76,8,3,22,21.0,1,13.0,3,3,0,3,9,0,0,0,0,0,0,0,Saudi Arabia,2.1972245773362196,1.3862943611198906,3.1354942159291497,3.091042453358316,0.6931471805599453,2.6390573296152584,54,143,68.0,9,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0,0
7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7.0,9,18.0,3,3,1,5,3,0,0,0,0,0,0,0,Spain,4.718498871295094,2.833213344056216,3.6375861597263857,2.0794415416798357,2.302585092994046,2.9444389791664403,54,146,198.0,12,0.25,0.08333333333333333,0.4166666666666667,1.0,0,0
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7.0,9,18.0,3,3,1,5,3,0,0,0,0,0,0,0,Spain,4.718498871295094,2.833213344056216,3.6375861597263857,2.0794415416798357,2.302585092994046,2.9444389791664403,54,146,198.0,12,0.25,0.08333333333333333,0.4166666666666667,1.0,0,0
4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20.0,7,45.0,1,11,2,8,6,0,1,0,0,0,0,0,Spain,6.428105272684596,2.772588722239781,4.672828834461906,3.044522437723423,2.0794415416798357,3.828641396489095,70,146,811.0,22,0.5,0.09090909090909091,0.36363636363636365,1.8333333333333333,1,1
10755,1976,2n Cycle,Married,23718.0,1,0,2013-09-02,76,6,3,14,15.0,7,36.0,3,3,1,2,7,0,0,0,0,0,0,0,Australia,1.9459101490553132,1.3862943611198906,2.70805020110221,2.772588722239781,2.0794415416798357,3.6109179126442243,49,148,81.0,9,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.42857142857142855,0,0
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0.0,0,18.0,2,2,0,4,7,0,0,0,0,0,0,0,Spain,4.04305126783455,0.0,2.5649493574615367,0.0,0.0,2.9444389791664403,63,148,86.0,8,0.25,0.0,0.5,0.2857142857142857,0,0
6810,1983,Graduation,Divorced,82025.0,0,0,2013-05-28,76,267,81,556,48.0,70,98.0,1,3,2,6,1,0,0,1,0,0,1,0,Saudi Arabia,5.5909869805108565,4.406719247264253,6.322565239927284,3.8918202981106265,4.2626798770413155,4.59511985013459,42,151,1120.0,12,0.25,0.16666666666666666,0.5,3.0,1,2
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21.0,6,40.0,5,2,2,3,5,0,0,0,0,0,0,0,Spain,1.9459101490553132,2.5649493574615367,1.3862943611198906,3.091042453358316,1.9459101490553132,3.713572066704308,67,152,88.0,12,0.16666666666666666,0.16666666666666666,0.25,0.4,0,0
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,43,204,120.5,58,29.0,3,2,8,12,8,0,1,0,1,1,1,0,Canada,6.946975992135418,3.784189633918261,5.3230099791384085,4.799914262780603,4.07753744390572,3.4011973816621555,67,153,1493.5,25,0.08,0.32,0.48,0.25,1,4
238,1967,2n Cycle,Together,67309.0,1,1,2013-01-23,76,515,47,181,120.5,81,95.0,6,9,6,9,7,0,0,0,0,0,0,0,Spain,6.246106765481563,3.871201010907891,5.204006687076795,4.799914262780603,4.406719247264253,4.564348191467836,58,155,1039.5,30,0.3,0.2,0.3,1.2857142857142858,0,0
591,1957,Graduation,Widow,66033.0,0,1,2013-01-20,76,293,35,179,46.0,59,65.0,2,8,3,7,7,0,0,0,0,0,0,0,India,5.683579767338681,3.58351893845611,5.19295685089021,3.8501476017100584,4.0943445622221,4.189654742026425,68,155,677.0,20,0.4,0.15,0.35,1.1428571428571428,0,0
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10.0,3,3.0,3,4,1,4,9,0,0,0,0,0,0,0,Spain,3.7376696182833684,1.791759469228055,4.867534450455582,2.3978952727983707,1.3862943611198906,1.3862943611198906,48,156,191.0,12,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.4444444444444444,0,0
4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,107,2,12,2.0,2,12.0,0,0,0,1,20,0,0,0,0,0,0,0,Canada,4.68213122712422,1.0986122886681098,2.5649493574615367,1.0986122886681098,1.0986122886681098,2.5649493574615367,68,157,137.0,1,0.0,0.0,1.0,0.0,0,0
2258,1986,Graduation,Married,32880.0,1,0,2012-12-04,76,8,4,15,7.0,6,2.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2.1972245773362196,1.6094379124341003,2.772588722239781,2.0794415416798357,1.9459101490553132,1.0986122886681098,39,157,42.0,5,0.2,0.0,0.6,0.125,0,0
7301,1982,2n Cycle,Single,23616.0,1,0,2012-11-17,76,4,22,11,3.0,7,32.0,2,3,0,3,8,0,0,0,0,0,1,0,Spain,1.6094379124341003,3.1354942159291497,2.4849066497880004,1.3862943611198906,2.0794415416798357,3.4965075614664802,43,157,79.0,8,0.375,0.0,0.375,0.375,1,1
11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,2,14,28,16.0,3,7.0,4,4,0,3,9,0,0,0,0,0,0,0,India,1.0986122886681098,2.70805020110221,3.367295829986474,2.833213344056216,1.3862943611198906,2.0794415416798357,44,157,70.0,11,0.36363636363636365,0.0,0.2727272727272727,0.4444444444444444,0,0
5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,45,2,26,4.0,1,1.0,3,3,1,3,7,0,0,0,0,0,0,0,Spain,3.828641396489095,1.0986122886681098,3.295836866004329,1.6094379124341003,0.6931471805599453,0.6931471805599453,52,138,79.0,10,0.3,0.1,0.3,0.42857142857142855,0,0
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32.0,24,65.0,2,6,4,12,4,0,0,0,0,0,0,0,Saudi Arabia,6.269096283706261,3.2188758248682006,5.442417710521793,3.4965075614664802,3.2188758248682006,4.189654742026425,49,139,902.0,24,0.25,0.16666666666666666,0.5,1.5,0,0
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3.0,12,9.0,3,2,1,3,6,0,0,0,0,0,0,0,India,2.5649493574615367,2.4849066497880004,2.3978952727983707,1.3862943611198906,2.5649493574615367,2.302585092994046,37,139,57.0,9,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0,0
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2.0,1,3.0,1,1,0,2,6,0,0,0,0,0,0,0,Spain,2.1972245773362196,0.0,2.302585092994046,1.0986122886681098,0.6931471805599453,1.3862943611198906,42,140,23.0,4,0.25,0.0,0.5,0.16666666666666666,0,0
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0.0,0,48.0,1,2,2,2,4,1,0,0,0,0,0,0,India,4.0943445622221,0.0,2.5649493574615367,0.0,0.0,3.8918202981106265,58,141,119.0,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,1,1
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3,3,24,34.0,7,31.0,1,2,1,3,5,0,0,0,0,0,0,0,Australia,1.3862943611198906,1.3862943611198906,3.2188758248682006,3.5553480614894135,2.0794415416798357,3.4657359027997265,65,141,102.0,7,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.4,0,0
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4.0,1,4.0,1,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,3.4339872044851463,1.791759469228055,3.1780538303479458,1.6094379124341003,0.6931471805599453,1.6094379124341003,47,142,67.0,6,0.3333333333333333,0.0,0.5,0.2857142857142857,0,0
8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36.0,40,12.0,3,3,1,7,4,0,0,0,0,0,0,0,Spain,3.58351893845611,3.713572066704308,4.718498871295094,3.6109179126442243,3.713572066704308,2.5649493574615367,36,143,274.0,14,0.21428571428571427,0.07142857142857142,0.5,0.75,0,0
10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,225,81,387,106.0,36,29.0,1,5,10,8,3,0,0,0,0,0,0,0,Spain,5.420534999272286,4.406719247264253,5.961005339623274,4.672828834461906,3.6109179126442243,3.4011973816621555,49,145,864.0,24,0.20833333333333334,0.4166666666666667,0.3333333333333333,1.6666666666666667,0,0
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2.0,1,2.0,3,3,0,3,6,0,0,0,0,0,0,0,Spain,2.302585092994046,0.6931471805599453,3.2188758248682006,1.0986122886681098,0.6931471805599453,1.0986122886681098,54,146,39.0,9,0.3333333333333333,0.0,0.3333333333333333,0.5,0,0
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,120.5,40,84.0,1,3,7,11,1,0,0,0,0,0,0,0,Spain,6.202535517187923,4.2626798770413155,5.783825182329737,4.799914262780603,3.713572066704308,4.442651256490317,36,149,1131.5,22,0.13636363636363635,0.3181818181818182,0.5,3.0,0,0
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,120.5,40,84.0,1,3,7,11,1,0,0,0,0,0,0,0,Spain,6.202535517187923,4.2626798770413155,5.783825182329737,4.799914262780603,3.713572066704308,4.442651256490317,36,149,1131.5,22,0.13636363636363635,0.3181818181818182,0.5,3.0,0,0
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3.0,1,11.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,2.4849066497880004,2.0794415416798357,2.302585092994046,1.3862943611198906,0.6931471805599453,2.4849066497880004,35,150,42.0,5,0.2,0.0,0.6,0.14285714285714285,0,0
3968,1970,2n Cycle,Divorced,65706.0,0,0,2013-06-28,77,918,10,129,13.0,0,126.5,1,11,3,12,7,0,1,1,0,1,1,0,Canada,6.823286122355687,2.3978952727983707,4.867534450455582,2.6390573296152584,0.0,4.848116364598481,55,150,1196.5,27,0.4074074074074074,0.1111111111111111,0.4444444444444444,1.5714285714285714,1,4
4037,1976,Graduation,Divorced,31859.0,1,0,2013-06-14,77,3,1,3,8.0,0,5.0,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia,1.3862943611198906,0.6931471805599453,1.3862943611198906,2.1972245773362196,0.0,1.791759469228055,49,150,20.0,4,0.25,0.0,0.5,0.14285714285714285,0,0
6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,1225,42,556,55.0,0,21.0,0,7,10,5,2,0,0,1,0,0,0,0,Spain,7.111512116496157,3.7612001156935624,6.322565239927284,4.02535169073515,0.0,3.091042453358316,84,152,1899.0,22,0.3181818181818182,0.45454545454545453,0.22727272727272727,3.5,1,1
10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0.0,81,126.5,6,11,5,9,6,0,0,0,0,0,0,0,Australia,6.089044875446846,4.406719247264253,5.910796644040527,0.0,4.406719247264253,4.848116364598481,55,153,1096.5,31,0.3548387096774194,0.16129032258064516,0.2903225806451613,1.8333333333333333,0,0
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4.0,2,14.0,4,3,1,3,7,0,0,0,0,0,0,0,Spain,4.394449154672439,1.3862943611198906,3.295836866004329,1.6094379124341003,1.0986122886681098,2.70805020110221,59,155,129.0,11,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.42857142857142855,0,0
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691,0,69,10.0,0,126.5,4,2,6,3,8,0,0,0,0,0,0,0,Spain,6.539585955617669,0.0,4.248495242049359,2.3978952727983707,0.0,4.848116364598481,61,155,896.5,15,0.13333333333333333,0.4,0.2,0.25,0,0
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8.0,30,10.0,2,3,0,3,7,0,0,0,0,0,0,1,Spain,3.2188758248682006,0.0,3.332204510175204,2.1972245773362196,3.4339872044851463,2.3978952727983707,61,156,99.0,8,0.375,0.0,0.375,0.42857142857142855,0,0
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23.0,4,19.0,1,1,1,2,8,0,0,0,0,0,0,0,Spain,1.9459101490553132,0.6931471805599453,2.0794415416798357,3.1780538303479458,1.6094379124341003,2.995732273553991,66,156,60.0,5,0.2,0.2,0.4,0.125,0,0
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23.0,4,19.0,1,1,1,2,8,0,0,0,0,0,0,0,Germany,1.9459101490553132,0.6931471805599453,2.0794415416798357,3.1780538303479458,1.6094379124341003,2.995732273553991,66,156,60.0,5,0.2,0.2,0.4,0.125,0,0
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23.0,4,19.0,1,1,1,2,8,0,0,0,0,0,0,0,Spain,1.9459101490553132,0.6931471805599453,2.0794415416798357,3.1780538303479458,1.6094379124341003,2.995732273553991,66,156,60.0,5,0.2,0.2,0.4,0.125,0,0
7998,1958,Graduation,Together,28087.0,1,1,2012-12-11,77,53,8,17,13.0,0,21.0,3,2,2,2,7,0,0,0,0,0,0,0,India,3.9889840465642745,2.1972245773362196,2.8903717578961645,2.6390573296152584,0.0,3.091042453358316,67,156,112.0,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2857142857142857,0,0
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45.0,42,30.0,5,4,6,11,8,0,0,0,0,0,0,0,Saudi Arabia,6.478509642208569,3.367295829986474,5.869296913133774,3.828641396489095,3.7612001156935624,3.4339872044851463,58,160,1148.0,26,0.15384615384615385,0.23076923076923078,0.4230769230769231,0.5,0,0
6383,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2.0,1,2.0,2,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,3.295836866004329,0.0,2.772588722239781,1.0986122886681098,0.6931471805599453,1.0986122886681098,54,139,46.0,8,0.375,0.0,0.375,0.375,0,0
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2.0,1,2.0,2,3,0,3,8,0,0,0,0,0,0,0,Spain,3.295836866004329,0.0,2.772588722239781,1.0986122886681098,0.6931471805599453,1.0986122886681098,54,139,46.0,8,0.375,0.0,0.375,0.375,0,0
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1168,81,408,72.0,81,55.0,1,5,6,7,1,0,0,1,0,0,0,0,Spain,7.063903961472068,4.406719247264253,6.013715156042802,4.290459441148391,4.406719247264253,4.02535169073515,66,141,1865.0,19,0.2631578947368421,0.3157894736842105,0.3684210526315789,5.0,1,1
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2.0,2,3.0,2,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,2.5649493574615367,0.6931471805599453,3.091042453358316,1.0986122886681098,1.0986122886681098,1.3862943611198906,64,142,41.0,7,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0,0
538,1989,Graduation,Single,46107.0,1,0,2014-02-10,78,31,9,27,16.0,9,33.0,1,1,1,4,3,0,0,0,0,0,0,0,Saudi Arabia,3.4657359027997265,2.302585092994046,3.332204510175204,2.833213344056216,2.302585092994046,3.5263605246161616,36,142,125.0,7,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.3333333333333333,0,0
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0.0,0,0.0,1,1,0,2,5,0,0,0,0,0,0,0,Spain,2.5649493574615367,0.0,1.6094379124341003,0.0,0.0,0.0,52,142,16.0,4,0.25,0.0,0.5,0.2,0,0
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,89,15,89,34.0,42,5.0,1,4,1,6,4,0,0,0,0,0,0,0,Canada,4.499809670330265,2.772588722239781,4.499809670330265,3.5553480614894135,3.7612001156935624,1.791759469228055,60,143,274.0,12,0.3333333333333333,0.08333333333333333,0.5,1.0,0,0
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,255,47,556,52.0,32,15.0,1,5,3,6,1,0,0,0,0,0,0,0,Saudi Arabia,5.545177444479562,3.871201010907891,6.322565239927284,3.970291913552122,3.4965075614664802,2.772588722239781,75,145,957.0,15,0.3333333333333333,0.2,0.4,5.0,0,0
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17.0,81,0.0,1,4,5,11,2,0,0,0,1,0,0,0,Spain,6.634633357861686,3.9889840465642745,5.993961427306569,2.8903717578961645,4.406719247264253,0.0,65,145,1311.0,21,0.19047619047619047,0.23809523809523808,0.5238095238095238,2.0,1,1
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,81,430,120.5,81,27.0,0,4,7,6,1,1,0,1,1,0,1,0,Spain,6.8001700683022,4.406719247264253,6.066108090103747,4.799914262780603,4.406719247264253,3.332204510175204,50,147,1636.5,17,0.23529411764705882,0.4117647058823529,0.35294117647058826,4.0,1,4
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,81,430,120.5,81,27.0,0,4,7,6,1,1,0,1,1,0,1,0,Spain,6.8001700683022,4.406719247264253,6.066108090103747,4.799914262780603,4.406719247264253,3.332204510175204,50,147,1636.5,17,0.23529411764705882,0.4117647058823529,0.35294117647058826,4.0,1,4
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4.0,2,8.0,3,2,1,3,5,0,0,0,0,0,0,0,Spain,3.367295829986474,0.0,2.6390573296152584,1.6094379124341003,1.0986122886681098,2.1972245773362196,57,148,55.0,9,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.4,0,0
6634,1979,Master,Divorced,33462.0,1,0,2013-08-07,78,22,3,18,0.0,0,11.0,1,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,3.1354942159291497,1.3862943611198906,2.9444389791664403,0.0,0.0,2.4849066497880004,46,149,54.0,6,0.3333333333333333,0.0,0.5,0.2857142857142857,0,0
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9,1,5,0.0,0,1.0,1,0,0,3,5,0,0,0,0,0,0,0,Saudi Arabia,2.302585092994046,0.6931471805599453,1.791759469228055,0.0,0.0,0.6931471805599453,50,149,16.0,4,0.0,0.0,0.75,0.0,0,0
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11.0,8,16.0,2,2,0,3,8,0,0,0,0,0,0,0,India,2.5649493574615367,1.6094379124341003,1.9459101490553132,2.4849066497880004,2.1972245773362196,2.833213344056216,43,149,57.0,7,0.2857142857142857,0.0,0.42857142857142855,0.25,0,0
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,81,204,16.0,81,60.0,3,7,4,7,5,0,0,0,0,0,0,0,Spain,4.9344739331306915,4.406719247264253,5.3230099791384085,2.833213344056216,4.406719247264253,4.110873864173311,53,151,580.0,21,0.3333333333333333,0.19047619047619047,0.3333333333333333,1.4,0,0
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39.0,81,40.0,2,6,3,6,5,0,0,0,0,0,0,0,Spain,6.255750041753367,3.044522437723423,5.908082938168931,3.6888794541139363,4.406719247264253,3.713572066704308,69,151,1067.0,17,0.35294117647058826,0.17647058823529413,0.35294117647058826,1.2,0,0
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,972,59,556,25.0,19,59.0,1,5,9,6,3,0,0,1,0,0,0,0,Spain,6.880384082186005,4.0943445622221,6.322565239927284,3.258096538021482,2.995732273553991,4.0943445622221,56,153,1690.0,21,0.23809523809523808,0.42857142857142855,0.2857142857142857,1.6666666666666667,1,1
2607,1953,Graduation,Single,40464.0,0,1,2013-01-11,78,424,17,118,7.0,23,41.0,6,8,2,8,8,0,0,0,0,0,0,0,Spain,6.052089168924417,2.8903717578961645,4.77912349311153,2.0794415416798357,3.1780538303479458,3.7376696182833684,72,155,630.0,24,0.3333333333333333,0.08333333333333333,0.3333333333333333,1.0,0,0
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,556,120.5,0,43.0,1,7,5,10,4,0,0,0,0,0,0,0,Spain,6.322565239927284,2.70805020110221,6.322565239927284,4.799914262780603,0.0,3.784189633918261,69,157,1289.5,23,0.30434782608695654,0.21739130434782608,0.43478260869565216,1.75,0,0
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,556,120.5,0,43.0,1,7,5,10,4,0,0,0,0,0,0,0,Canada,6.322565239927284,2.70805020110221,6.322565239927284,4.799914262780603,0.0,3.784189633918261,69,157,1289.5,23,0.30434782608695654,0.21739130434782608,0.43478260869565216,1.75,0,0
6202,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33.0,50,126.5,4,4,5,13,2,0,0,0,0,0,0,0,Spain,6.349138991379798,3.9318256327243257,4.962844630259907,3.5263605246161616,3.9318256327243257,4.848116364598481,65,159,972.5,26,0.15384615384615385,0.19230769230769232,0.5,2.0,0,0
3856,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33.0,50,126.5,4,4,5,13,2,0,0,0,0,0,0,0,Spain,6.349138991379798,3.9318256327243257,4.962844630259907,3.5263605246161616,3.9318256327243257,4.848116364598481,65,159,972.5,26,0.15384615384615385,0.19230769230769232,0.5,2.0,0,0
10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,81,447,120.5,81,32.0,1,5,7,6,3,0,0,0,0,0,0,0,Spain,5.988961416889864,4.406719247264253,6.104793232414985,4.799914262780603,4.406719247264253,3.4965075614664802,43,159,1159.5,19,0.2631578947368421,0.3684210526315789,0.3157894736842105,1.6666666666666667,0,0
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,81,447,120.5,81,32.0,1,5,7,6,3,0,0,0,0,0,0,0,Saudi Arabia,5.988961416889864,4.406719247264253,6.104793232414985,4.799914262780603,4.406719247264253,3.4965075614664802,43,159,1159.5,19,0.2631578947368421,0.3684210526315789,0.3157894736842105,1.6666666666666667,0,0
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82.0,47,95.0,4,5,3,6,8,0,0,0,0,0,0,0,Spain,6.86484777797086,3.871201010907891,6.20455776256869,4.418840607796598,3.871201010907891,4.564348191467836,59,161,1722.0,18,0.2777777777777778,0.16666666666666666,0.3333333333333333,0.625,0,0
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25.0,19,89.0,6,8,1,5,8,0,0,0,0,0,0,0,Saudi Arabia,5.147494476813453,2.0794415416798357,5.147494476813453,3.258096538021482,2.995732273553991,4.499809670330265,48,141,482.0,20,0.4,0.05,0.25,1.0,0,0
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0.0,0,30.0,2,7,5,13,5,1,0,0,0,0,0,0,Canada,6.851184927493743,0.0,4.110873864173311,0.0,0.0,3.4339872044851463,64,143,1034.0,27,0.25925925925925924,0.18518518518518517,0.48148148148148145,1.4,1,1
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4.0,0,7.0,1,2,2,5,2,0,0,0,0,0,0,0,Germany,4.912654885736052,2.302585092994046,3.6888794541139363,1.6094379124341003,0.0,2.0794415416798357,58,143,194.0,10,0.2,0.2,0.5,1.0,0,0
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3.0,0,10.0,3,2,1,3,5,0,0,0,0,0,0,0,Australia,3.367295829986474,0.6931471805599453,3.091042453358316,1.3862943611198906,0.0,2.3978952727983707,75,144,63.0,9,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.4,0,0
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0.0,1,4.0,2,1,0,3,3,0,0,0,0,0,0,0,Canada,3.295836866004329,0.6931471805599453,2.4849066497880004,0.0,0.6931471805599453,1.6094379124341003,70,144,43.0,6,0.16666666666666666,0.0,0.5,0.3333333333333333,0,0
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4.0,25,43.0,3,4,1,4,6,0,0,0,0,0,0,0,USA,3.828641396489095,2.0794415416798357,4.605170185988092,1.6094379124341003,3.258096538021482,3.784189633918261,55,145,223.0,12,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.6666666666666666,0,0
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,1,54,13.0,9,14.0,2,3,1,5,5,0,0,0,0,0,0,0,India,4.653960350157523,0.6931471805599453,4.007333185232471,2.6390573296152584,2.302585092994046,2.70805020110221,62,146,195.0,11,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.6,0,0
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71.0,75,54.0,1,3,4,9,1,0,0,0,0,0,0,0,Spain,5.993961427306569,3.4965075614664802,6.253828811575473,4.276666119016055,4.330733340286331,4.007333185232471,70,147,1151.0,17,0.17647058823529413,0.23529411764705882,0.5294117647058824,3.0,0,0
